Name,Location,Overview,Phone,Industry,Company Size,Website,Headquarter,Type,Founded,Linked In URL,Address_0,Latitude_0,Longitude_0,City_0,Location_description_0,Address_1,Latitude_1,Longitude_1,City_1,Location_description_1,Address_2,Latitude_2,Longitude_2,City_2,Location_description_2,Address_3,Latitude_3,Longitude_3,City_3,Location_description_3,Address_4,Latitude_4,Longitude_4,City_4,Location_description_4,Address_5,Latitude_5,Longitude_5,City_5,Location_description_5,Country
Bild Architecture,"36 Cobden St, North Melbourne, VIC 3051, AU","Bild Architecture is a cross-disciplinary design studio specialising in architecture and urban design,  based in Melbourne, Australia.

Bild’s research and design based practice is enriched by collaboration with variety of other professionals from a range of disciplines, including architecture, art, music, cultural theory and others. The studio is committed to discovering unique solutions for each and every project. All of our projects are realised, and enhanced, through a process of open collaboration with the client, consultants and contractor, delivering individual projects of exceptional design quality.",null,Architecture and Planning,2-10 employees,http://www.bild.com.au,"North Melbourne, VIC",Privately Held,2008,https://www.linkedin.com/company/bild-com-au/,"36 Cobden St, North Melbourne, VIC, 3051, AU",-37.803425,145.01105,North Melbourne,"Melbourne, Australia",null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,AU
MBBD,"34 View St, Woollahra, nsw 2029, AU","MBBD believes that as a major force in the design world, we have a responsibility towards our clients and the community. This sense of responsibility is shown in what we do.

The relationship with our clients is long-term, which builds trust and confidence.
Regardless of the size of the project, from designing a multi-story building to a door handle, we demonstrate the same level of work, research and commitment.

A traditional design company with a traditional philosophy is not who or what we are or ever will be. We are a design company whom are focused on a changing world, which means we are more human, responsible and enthusiastic about what millions of people do every day. We value human relationships therefore we choose to involve our clients in the design process. 

Every product and service is conceived to deliver a client benefit. MBBD does not communicate from the point of view of the institution, but rather from the customer’s point of view, focusing on their needs and requirements.

MBBD is a pioneer in interior design, however we never lose sight of the reality, of client’s needs and challenges. This is why we are able to be consistent in our promises to all clients. It is our role to help clients envision change as positive, to build a world that is more open, more human, more responsible and more optimistic.

“We can help to plan and build your future. Together we can see change as being positive – as being an opportunity”
Evolution and innovation is in our DNA",null,Architecture and Planning,11-50 employees,http://www.mbbd.com.au,"Woollahra, nsw",Sole Proprietorship,1986,https://www.linkedin.com/company/mbbd/,"34 View St, Woollahra, nsw, 2029, AU",-33.84907,151.13834,Woollahra,Sydney Office,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,AU
Tony Owen Partners,null,Tony Owen Partners is an architecture & planning company based out of Australia.,null,Architecture and Planning,null,http://tonyowen.com.au,null,null,null,https://www.linkedin.com/company/tony-owen-partners/,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
studio dàss,"313/77 Dunning Avenue, Rosebery, Sydney, NSW 2018, AU","studio dàss represents collaboration between vision, experience, and innovation. Recognising opportunity in architectural design, to create a change and enhance spatial quality. In a play of scale in various projects, we commit to engage and create environments that are progressive and reformative, creating new expressions in the spatial language of the future. In respect to nature and modern living, we use materials that are sustainable and long lasting, where each element is used for its beauty, strength, and versatility.  Founded on critical thinking and intense challenging of our ideas, we create designs as wholistic solutions.",422943578,Architecture and Planning,2-10 employees,http://www.studiodass.com.au,"Sydney, NSW",Privately Held,null,https://www.linkedin.com/company/masq-architecture/,"53, Ban Suan, Chon Buri District, Chon Buri 20000, Thailand",13.3460122,100.9783705,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
ecodesign Pty Ltd,"5 Gladstone Road, Castle Hills, NSW 2154, AU","ecodesign® Pty Ltd is a Sydney based, award winning landscape design and arboriculture consultancy company. We specialise in providing landscape documentation and arborist reports for council DA (development approval). 

Our multidisciplinary team of experts perform not only landscape design and arboricultural consultancy but also vegetation management and natural area rehabilitation.

With expertise extending across New Homes and Blocks of Units to Factory Warehouses and Industrial Estates to Rail Stations and New Suburban subdivisions to entertaining areas in Backyards or on Rooftops with Green Walls, Green Roofs, Garden Lighting, Water Features, Decks Pergolas and Swimming Pools. 

Our attention to detail, technical ability and knowledge of regulatory requirements combined with our coordinated approach ensures speedy approvals saving you time and money. 

At ecodesign we provide landscape design for outdoor living environments but we also provide expert advice for native bushland management, arboricultural consultancy and ecological gardening.

Our Mission 

At ecodesign our mission is to integrate external natural environments, people and architecture to create harmonious living spaces that can be enjoyed for generations.",null,Architecture and Planning,11-50 employees,http://www.ecodesign.com.au,"Castle Hills, NSW",Privately Held,2003,https://www.linkedin.com/company/ecodesign-pty-ltd/,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
Bureau SRH,"Suite 3/ 2 Verona Street, Paddington, Sydney, Australia, NSW 2021, AU","Bureau SRH is a multi-disciplinary architectural and structural design firm working across a variety of sectors in the construction industry, including commercial, industrial, health, urban, and residential sectors.Our innovative design approach and client focussed process has won us numerous industry awards, design awards, and publications. Bureau SRH works closely and collaboratively with our client groups to ensure that design and project objectives are met. Our staged documentation and implementation process ensures that projects meet all required quality measures and budget objectives.Our skilled team of architects, engineers, interior designers, urban designers, and technical specialists have the capability to take complex projects from inception through the planning process to construction documentation and delivery.Working closely with client groups, town planners, authorities, and specialistconsultants, Bureau SRH has successfully led the design and delivery of keycommercial, health, industrial and multi-residential projects and continues to expand its design and construction portfolio in Australia and internationally.",93804666,Architecture and Planning,11-50 employees,http://www.bureausrh.com,"Sydney, Australia, NSW",Privately Held,1998,https://www.linkedin.com/company/bureau-srh/,"Suite 3/ 2 Verona Street, Sydney, Australia, NSW, 2021, AU",-25.574999,134.3547,"Sydney, Australia",null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,AU
KEYLAN Consulting Pty Ltd,"Suite 2, 1 Rialto Lane, Manly, NSW 2095, AU","KEYLAN Consulting Pty Ltd provides personalised, expert urban planning and policy advisory services to a diverse range of industry and government clients.The company was formed in July 2016 by Directors Dan Keary and Michael Woodland, who collectively have almost 50 years’ professional planning experience in the private and local and State government sectors.We offer a unique level of expertise based on this extensive senior government and private sector experience and pride ourselves on our ability to provide insightful, reliable and responsive advice to our growing client base. Our results are driven by our knowledge of complex policy frameworks and a professional network forged through many years at senior levels in government.",null,Architecture and Planning,2-10 employees,http://www.keylan.com.au,"Manly, NSW",Privately Held,2016,https://www.linkedin.com/company/keylanconsultingptyltd/,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
Development Planning Strategies,"28 Brown Street, East Perth, WA 2004, AU","Development Planning Strategies provides the highest level of urban design and planning services to the land development industry, focussing on large urban, industrial and resort projects across Australia and South East Asia. 

Through our broad based and long term involvement in major projects, with a focus on placemaking and implementation of the project vision, our extremely skilled and experienced professionals have been responsible for introducing many innovative urban design concepts into major urban projects.

Development Planning Strategies is a unique, innovative and cutting edge urban design and town planning firm.",null,Architecture and Planning,11-50 employees,null,"East Perth, WA",Privately Held,1997,https://www.linkedin.com/company/development-planning-strategies/,"28 Brown Street, East Perth, WA, 2004, AU",-25.574999,134.3547,East Perth,Development Planning Strategies - WA,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,AU
106 Architects,null,"106 Architects is an agile and versatile sporting, community and residential practice that has been connecting communities across NZ, Australia and beyond since 2009.  The team overlays and translates the qualities of intimacy, scale, volume, texture, history and tradition while considering the unique cultural values of the client and their user-groups. The firm seeks out projects where we can bring together design and aesthetics, sustainability, functionality, delivery and on-going operations within the considerations and alignment of social and commercial interests.For more information, please contact: Dion Gosling I Director | Registered Architect (NZ / Vic., AUS) +61 (0) 450  463 070 (AUS) I +64 (0) 21 630 703 (NZ) www.106architects.com",+64 (0) 21 630 703,Architecture and Planning,2-10 employees,http://www.106architects.com/,"Brunswick, Victoria",Privately Held,2009,https://www.linkedin.com/company/106architects/,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
DnA Architects,"Unit 2, 20 Jersey Street, Jolimont, WA 6014, AU","DnA Architects offers clients creativity and knowledge, to design, document and see through to completion building projects and masterplans. We deliver efficient, sustainable and smart architecture with a sense of place and functionality for the life of a building.Our founding Director has 28 years’ experience including career work in London and Sydney.  We proudly serve a range of clients and users across different project types and sizes including sacred projects for communities, industrial, commercial and residential sectors.Our prime motivation is our client’s satisfaction and the genuine desire to make positive contributions to people’s lives through social and environmentally sustainable design outcomes.  We call this ‘temple realisation’ and apply this thinking to all projects.",null,Architecture and Planning,2-10 employees,http://www.dna-architects.com.au,"Jolimont, WA",Privately Held,2005,https://www.linkedin.com/company/dna-architects/,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
RUBI Architects,"403 Pakington St, Suite 1, Level 1, Newtown, Victoria 3220, AU","Founded on the belief that design has the power to transform lives and enhance communities, RUBI Architects is an emerging architecture and design firm that designs the places where people love to live, work, learn, play and visit. Director Alex Rubilar has had extensive experience in the high-end and custom residential market, for single homes and multi-residential projects, as well as major commercial, mixed use and retail projects around Australia and USA.We specialise in Lean Project Delivery, a project management process that strips away unnecessary effort, time and cost in the planning, design and construction of projects to deliver what the Owner values. Clients consistently turn to us for our unique approach to sustainability and innovative design technologies and solutions that result in beautiful, better, smarter, more comprehensive built environments.",61406405037,Architecture and Planning,2-10 employees,https://www.rubiarchitects.com.au/,"Newtown, Victoria",Privately Held,2017,https://www.linkedin.com/company/rubiarchitects/,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
Hachem,"Level 3, 2 Drewery Place, Melbourne, Victoria 3000, AU","The way we do things at Hachem has always been a little unconventional. We enjoy taking our clients on exciting journeys and resolving practical challenges with flair. We combine big picture thinking with attention to small details. We hold a conviction for bold creativity but revel in the collaborative process.Hachem has the hunger to make a difference and eagerly embraces risk when the opportunity demands it. Clients engage us for our work in individual disciplines but it’s when we unite our full skill set — architecture, interiors and design — that our brand-led thinking truly shines.At Hachem, we hold stories — our ability to recognise, add to and tell them — as our most precious asset. Our belief in the value of stories is what permits us to find unique and individualised solutions. It is the single thread that connects everything we do. We are innovative because our process of discovery demands it.From 5-star hotels to secluded laneway bars, Hachem creates with purpose. And — always — our solutions are shaped by stories.",1300 734 560,Architecture and Planning,11-50 employees,http://hachem.com.au,"Melbourne, Victoria",Privately Held,null,https://www.linkedin.com/company/hachem/,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
Structural Steel Detailing,null,"Striving for excellence to meet the demands of our customers, we provide the highest quality of finished projects in the industry.ssdeltd@gmail.com",null,Architecture and Planning,"10,001+ employees",http://www.ssdeltd.com,"Kissimmee, FL",Privately Held,2017,https://www.linkedin.com/company/structural-steel-detailing/,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
Carter Grange Homes,"15 Compark Circuit, Mulgrave, Victoria 3170, AU","Carter Grange is about uncompromising luxury and style. Each home is fully rendered with semi commercial windows, high ceilings and plaster reveals to all windows and doors - you can tell the difference at a glance. Stone benchtops, European Ariston appliances and an extensive list of luxury inclusions are matched by uncompromising building standards, processes and materials.",null,Architecture and Planning,11-50 employees,http://www.cartergrange.com.au,"Mulgrave, Victoria",Partnership,2010,https://www.linkedin.com/company/carter-grange-homes/,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
METIER3 Architects,"2/10 St Andrews Place, East Melbourne, Victoria 3002, AU","METIER3 is a multi-award winning architectural practice, based in Melbourne Australia.  We specialise in providing a complete range of architectural and interior design services, from feasibility and master planning through to construction administration and post occupancy reviews. We assist our clients in their property development activities in order to provide them with exceptional results.Our clients range from large corporate and institutional clients to high net worth individuals, small residential property investors and general corporate clients requiring tenancy fitout services.We have a dedicated and professional design and documentation team from diverse backgrounds.  We use the latest BIM technology (AutoDesk Revit) to document our projects, and constantly look for ways to improve our processes to deliver a better service to our clients.  Our design studio is based at Level 2, 10 St Andrews Place East Melbourne.  In early 2020 we re-located after 10 years at 717 Bourke Street in the Docklands, which was a $300M+ mixed use development designed by us in 2010. (Best Mixed Use Development, PCA Vic 2013)",null,Architecture and Planning,11-50 employees,https://www.metier3.com.au,"East Melbourne, Victoria",Privately Held,1985,https://www.linkedin.com/company/metier3-architects/,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
BKK Architects,"Level 9, 180 Russell Street, Melbourne, Vic 3000, AU","BKK is a Melbourne based architecture and urban design studio.Our practice centres on a vibrant team environment. Conversation and problem sovling underpin ou rapproach. Through collaboration we bring diverse voices and perspectives to the design process, expanding possibilities and unlocking value for clients.Through this collaborative approach we have successfully delivered projects in a broad range of sectors and scales, includingresidentiallocal governmentmulti-residentialurban designmasterplanninginfrastructurecommercialInstitutionalWhile the practice’s primary business is architecture, the common underpinning to all our projects is an enduring optimism and passion for the city, and the power of urban renewal as a tool for positive change. We are grounded in a thorough understanding of urban design, and the critical drivers required for creating vibrant, inclusive and enduring places.We have had our work recognized through numerous design awards and are published regularly both locally and internationally.We understand ourselves to be part of the ecosystem of Melbourne’s extended design and art community and its public discourse; regularly contributing to design events, review panels and leading University Design Studios, and collaborating regularly with local Melbourne artists.Our contribution to the extended conversations beyond the workplace support the innovative and progressive attitude we value within the office.We encourage a culture of continual learning through research and development for all staff, providing opportunities to work with industry leaders to develop new ideas around design, technology, materiality and construction.",396714555,Architecture and Planning,11-50 employees,http://www.b-k-k.com.au,"Melbourne, Vic",Privately Held,2000,https://www.linkedin.com/company/bkk-architects/,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
NDYLIGHT,null,"Architectural lighting design is a laboratory art that brings together art and science in equal measure. NDYLIGHT is an independent architectural lighting design consultancy with designers from worldwide. Our current offices are in London (U.K.), Melbourne and Sydney (Australia) and Auckland (New Zealand). Working with clients from site planning to design to construction and commissioning. Our approach is holistic. Our lighting design schemes are highly integrated into the architectural, interior and landscape designs. We build close professional relationships with our clients, designers and construction teams. A collaborative approach helps to ensure that clients'​ needs and aspirations are met. We believe that the best creative solutions are obtained when input is sought in the initial planning stages and throughout the design and construction phases. NDYLIGHT has extensive experience in delivering sustainable lighting designs. We believe the best designs are those enhance creativity while promoting health and well-being.",null,Architecture and Planning,11-50 employees,http://www.ndylight.com,"West Melbourne, Victoria",Public Company,1989,https://www.linkedin.com/company/ndylight/,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
JDH Architects,NSW  AU,"JDH Architects is a dynamic and innovative architectural design practice based in Sydney. Founded by Jayne Harrison in 2004, we're renowned for our creative and original thinking in the innovative and fresh designs we develop.EXPERTISEJDH Architects is a leader in the design of educational facilities. We are passionate about delivering progressive environments that are responsive to modern pedagogies.We develop site responsive and culturally appropriate environments which offer sustainable outcomes through sensible, affordable, strategic design.COMMITMENT TO SERVICE AND INTEGRITYA philosophy of commitment, service and integrity underpins the success of our practice and  is manifest at every level of our organisation.SUSTAINABILITYCreating sustainable design is a driving force in our practice. We take a holistic view of the brief, the design, construction, operational management and the life of the building in developing total sustainable designs for each project. COLLABORATIONJDH Architects believes in working together with our clients as a team. We thrive on the collaborative process of design, and in doing so, deliver solutions derived from a real understanding of our client’s needs and aspirations. In collaborating with our clients, we bring innovation, creative thinking and strong commercial expertise to each project. CORPORATE STRUCTUREAs founder and principal of JDH Architects, Jayne Harrison is a true “hands-on” director. She is actively involved in each and every project, working closely with her team to deliver expertly designed, innovative environments tailored to each client’s needs.",02 9281 8697,Architecture and Planning,11-50 employees,http://jdharchitects.com.au,null,Privately Held,null,https://www.linkedin.com/company/jdh-architects/,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
Technē Architecture + Interior Design,"29 Rathdowne St, Carlton, Victoria 3053, AU","Technē Architecture and Interior Design works across residential, commercial, hospitality, and retail projects, creating bespoke spaces that enrich the human experience.Technē’s work is informed by elements of art, engineering, environment, sustainability, and economics to form empathetic and cohesive spaces. The studio strives to achieve a rare duality between creative form and commercial viability.",+61 (0) 3 9600 0222,Architecture and Planning,11-50 employees,http://www.techne.com.au,"Carlton, Victoria",Privately Held,2002,https://www.linkedin.com/company/techn%C4%93-architecture-interior-design/,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
Arkhefield,"418 Adelaide Street, Brisbane, Queensland 4000, AU","Arkhefield is an integrated design practice which originated in Brisbane and works across a broad geographic region. We are recognised design leaders within the Australian design community, creating great places and spaces that benefit all.For almost 30 years, our practice has grown organically through a collaborative and integrated approach to designing and delivering the built environment. We work collectively with our clients and contractors to sharethe opportunity and responsibility in creating quality design and deliveringsuccessful outcomes with every project.Our practice is people-based and client-focused. We’re driven by fresh ideas and a clearly defined process. We cultivate collaboration and innovation through a positive and inclusive work culture – a mutual journey of discovery combined with an integrated process of delivery. Our aim is to create places and spaces for people that are unique and make a positive contribution to the fabric of society. As a Queensland based practice, our work has evolved in response to the subtropical climate and landscapes around us. The relaxed informality and outdoor living has shaped the character of the Queensland lifestyle. These have influenced and guided our designs for each project in most geographical regions.Our work is respected across multiple sectors – from commercial, workplaceand infrastructure, to cultural, residential and hospitality. We offer meticulous design, underpinned by clearly defined process. We listen, analyse, design and deliver.",738318150,Architecture and Planning,11-50 employees,http://arkhefield.com.au,"Brisbane, Queensland",Privately Held,1992,https://www.linkedin.com/company/arkhefield/,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
Sanderson Group,null,"Sanderson Group is an International Thematic Entertainment Design & Construction Corporation with more than 31 years of proven and successful experience delivering world renowned tourism attractions and destinations.Sanderson Group was incorporated in 1989 as Australia's first speciality Thematic ConstructionCorporation and has since evolved into the biggest name in the Asia Pacific & Middle Eastthematic arena and recognized for successfully delivering projects for the most recognizednames in the entertainment industry including Disney, Universal Studios, DreamWorks,Nickelodeon, Sea World, Ripley’s, Chimelong, Meraas, Village Roadshow and Fox Studios amongmany others.Sanderson Group’s professional services offer full turn-key solutions with each and every phaseof a project’s development covered; thematic conceptual design, Master planning, feasibility and marketanalysis, construction documents, construction and operations.",null,Architecture and Planning,"1,001-5,000 employees",http://www.sandersoninternational.com,"Dubai, Dubai",Privately Held,1989,https://www.linkedin.com/company/sanderson-group/,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
Reid Campbell,"Level 15, 124 Walker Street, North Sydney, NSW 2060, AU","Reid Campbell is a Sydney based architecture, interiors and urban design company with international reach specialising in the design and delivery of large and complex projects. We have specialist expertise in the accommodation, industrial and infrastructure, commercial office, and mixed-use markets.",null,Architecture and Planning,11-50 employees,http://www.reidcampbell.com,"North Sydney, NSW",Privately Held,1968,https://www.linkedin.com/company/reid-campbell/,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
peckvonhartel,null,"peckvonhartel is an award winning practice specialising in the delivery of architecture, interior design, planning, and project facilitation services.Established in 1980, the practice has been delivering projects throughout Australia and South East Asia for over 38 years.Through our dedication, expert skill sets and diverse experience, peckvonhartel is a widely recognised Australian architectural and interior design practice with a strong reputation and commitment to delivering transformative, timeless, quality design with professional expertise. peckvonhartel has offices in Melbourne, Sydney, and Canberra that operate to an international capacity. A completely integrated communication network enables a virtual open plan environment that allows flexibility and efficiency, and encourages strong inter-office relationships between team members. Skill sets are determined on a best for project basis regardless of physical location.Our portfolio is extensive and multidisciplinary. peckvonhartel provides innovative design solutions ranging from large scale master-planning and urban design, architecture and interior design, to small detailed fixtures, fittings, graphics and displays. The professional capacity spans all facets of the built environment including project development planning and management, procurement advice and execution, planning consultancy and expert witness services. peckvonhartel prides itself as leaders in on time and on cost delivery services frequently meeting and exceeding client expectations. The management of time and cost underpin all aspects of the firms total service protocol.Award winning projects include commercial office buildings at 1 and 333 Collins Street Melbourne, One National Circuit Barton, the Australian National Museum, the first Australian five star environmental office fit-out for Land Victoria and many other international and national awards.",null,Architecture and Planning,51-200 employees,http://www.pvh.com.au,"Melbourne, Victoria",Privately Held,1980,https://www.linkedin.com/company/peckvonhartel/,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
Hansen Partnership,"Level 4, 136 Exhibition Street, Melbourne, Victoria 3144, AU","Hansen Partnership is a multidisciplinary planning and design practice.The collaborative nature of our practice gives us an edge. We work together, blending our expertise and knowledge across urban planning, urban design and landscape architecture to meet your needs and aspirations.We work with clients throughout Australia and across Asia, balancing commitment, creativity and innovation with award-winning experience. Our intrinsic understanding of Australian cities and Australian spaces and the way people live is matched by a keen global view, an awareness of the context of the Australian condition and our potential to contribute our knowledge and skills to capacity building at an international level.",61396548844,Architecture and Planning,11-50 employees,http://www.hansenpartnership.com.au/,"Melbourne, Victoria",Partnership,1997,https://www.linkedin.com/company/hansen-partnership/,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
Tzannes,"2-12 Foveaux Street, Level 5, Surry Hills, New South Wales 2010, AU","30 years of asking, ‘what if?’

Tzannes is an Australian studio for architecture, urban and integrated design based in Sydney. The practice’s creative thinking and innovative, sustainable and enduring architecture has established our reputation as a leader in the field.

Our design is about specific responses to every client and every project, not about preconceived ideas, style or approach. We consider each brief an opportunity to apply architectural skill, creativity and innovation to solve our client’s design problems, but also to delight and to inspire.

Tzannes’ distinction is our ability to work across all scales and project types. The breadth of our skills and experience, the profile of our talent and technology enable us to service significant projects with the efficiency and confidence of a large practice. At the same time we are known for passion, curiosity, attention to detail and close personal relationships with our clients on commissions that are of great emotional value but modest in scale.

Our clients and consultants appreciate the firm’s collaborative nature, intellectual rigour and an ethical approach. At Tzannes, these same values are fostered by the way we work as a team in an open floor studio with a shared design culture, an open exchange of ideas and an ethical employment system.",null,Architecture and Planning,51-200 employees,http://www.tzannes.com.au,"Surry Hills, New South Wales",Privately Held,1985,https://www.linkedin.com/company/tzannes-associates/,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
Ratio Consultants,null,"We’re Ratio, a team of planning, urban design, growth area, traffic engineering and waste management planning specialists located in Melbourne and Geelong. Our expertise helps your projects run more smoothly. We enjoy finding creative solutions for complex projects and collaborating closely with our clients and colleagues.Ratio’s integrated team of experts works across urban, regional, social, economic and transport planning, and traffic engineering.There is always something happening at Ratio! Stay up to date with our project and team news here.",null,Architecture and Planning,51-200 employees,http://www.ratio.com.au,"Cremorne, Victoria",Privately Held,1990,https://www.linkedin.com/company/ratio_consultants/,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
Fulton Trotter Architects,"18 Portman Lane, Spring Hill, Queensland 4000, AU","Fulton Trotter Architects is an enduring architectural and interior design practice. We have evolved through successive generations because we focus on long – term outcomes in every aspect of our work.We have offices in Brisbane and Sydney and work across Australia, in regional and urban areas. We offer master planning, architectural and interior design services, and more.Our belief in community applies to both our design approach and our work culture. We enjoy working with people who share our values. We collaborate with a variety of clients across a range of sectors including education, aged care, senior living, health, community, cultural, housing and commercial.The depth and diversity of our work adds insight and value to our understanding of a brief. In our experience the solutions and innovations we discover in one sector often inform and enrich our approach to another. Rather than reacting to trends, we aim to influence them. We apply our collective learnings to our projects to achieve a seamless design process and a better outcome for our clients.",null,Architecture and Planning,51-200 employees,http://www.fultontrotter.com.au,"Spring Hill, Queensland",Privately Held,1937,https://www.linkedin.com/company/fulton-trotter-architects/,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
CoDesign Studio,"Brunswick Street, Fitzroy, Victoria 3065, AU","Local Councils, leading-edge property developers and the social sector are thinking differently about the role of place in shaping communities that thrive. Knowing how to deliver places with enduring social and economic benefit is the true challenge.CoDesign Studio is a globally recognized, purpose-driven placemaking and activation organisation. We specialise in facilitating locally-led processes to leverage place strengths and realise potential.Our award-winning collaborative city making framework has been road tested in over 120 neighbourhoods to turn developments, public spaces, mainstreets and activity centres into places that people love and feel connected to. We pride ourselves on delivering seriously fun, creative engagement to help build a community support base and facilitate outcomes that stick.Our flagship community offering, The Neighbourhood Project, is Australia’s largest community-led placemaking program, and has been embraced by urban and regional Councils Australia wide.CoDesign Studio is a registered social enterprise.",null,Architecture and Planning,11-50 employees,http://www.codesignstudio.com.au,"Fitzroy, Victoria",Nonprofit,2010,https://www.linkedin.com/company/codesign-studio/,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
Buckley Vann Planning + Development,"Level 1, 356 St Pauls Terrace, Fortitude Valley, Queensland 4006, AU","Buckley Vann was established in 1992 and has grown to become one of Australia’s most respected independent planning and development firms. We serve clients across Australia and increasingly, internationally. We work with a network of national and global thought leaders and innovators and together we create new ways of approaching increasingly complex planning challenges.

We are an industry leading planning consultancy, offering a range of specialist services in two broad areas of expertise: planning and development.",null,Architecture and Planning,11-50 employees,http://www.buckleyvann.com.au/,"Fortitude Valley, Queensland",Privately Held,1992,https://www.linkedin.com/company/buckley-vann/,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
Taylor Robinson Chaney Broderick (TRCB),"22 Delhi St, Perth, Western Australia 6005, AU","Taylor Robinson Chaney Broderick is a multi-disciplinary design practice delivering architectural, urban design and interiors projects. We are committed to providing exemplary, innovative and responsible design with a mind to commercial pragmatism. We build beautiful, engaging, enduring and memorable places.",08 9388 6111,Architecture and Planning,51-200 employees,https://www.trcb.com.au/,"Perth, Western Australia",Privately Held,2018,https://www.linkedin.com/company/taylor-robinson-pty-ltd/,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
Design Confidence,null,"Design Confidence provides building regulatory services from our offices in Dubai and Sydney. These services extend to include, fire and life safety consulting, fire engineering, accessibility, building code compliance and acoustic design support services.",null,Architecture and Planning,11-50 employees,http://designconfidence.com,null,Privately Held,2008,https://www.linkedin.com/company/design-confidence/,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
